order_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
7750915110,7,3.28,Slightly Delayed,Traffic
5173951989,-4,4.74,On Time,
6388954643,-2,1.85,On Time,
5819387689,-5,3.89,On Time,
4184037584,0,2.1,On Time,
9525140554,1,0.89,On Time,Traffic
1617927874,3,3.25,On Time,Traffic
1543944105,26,2.99,Significantly Delayed,Traffic
341580530,21,3.77,Significantly Delayed,Traffic
5133661902,11,3.39,Slightly Delayed,Traffic
4557328309,4,2.79,On Time,Traffic
4479421205,14,1.59,Slightly Delayed,Traffic
5740294639,15,4.38,Slightly Delayed,Traffic
8114060961,27,0.63,Significantly Delayed,Traffic
5744553133,7,0.73,Slightly Delayed,Traffic
5029893308,-2,0.97,On Time,
9663384689,6,1.58,Slightly Delayed,Traffic
7919240958,0,2.6,On Time,
5211751826,11,0.53,Slightly Delayed,Traffic
8713129069,0,2.31,On Time,
1407304162,0,3.65,On Time,
3793875046,3,0.63,On Time,Traffic
4903700958,3,0.67,On Time,Traffic
1989547877,1,3.76,On Time,Traffic
9584857115,-2,4.52,On Time,
7236760938,-4,4.05,On Time,
4346903287,3,4.95,On Time,Traffic
6353755071,3,1.21,On Time,Traffic
89194627,-3,4.59,On Time,
544919267,1,4.42,On Time,Traffic
6665075012,1,2.06,On Time,Traffic
4461389660,28,2.74,Significantly Delayed,Traffic
8789328634,18,1.44,Significantly Delayed,Traffic
147066568,-3,1.2,On Time,
6712947216,4,4.42,On Time,Traffic
4731158560,0,0.81,On Time,
6228958238,27,1.54,Significantly Delayed,Traffic
8006440384,-1,4.43,On Time,
7330672658,-4,3.67,On Time,
1766200974,-5,3.37,On Time,
2878422829,-5,2.59,On Time,
5862535621,2,4.02,On Time,Traffic
3781134163,8,1.54,Slightly Delayed,Traffic
7835720444,27,1.34,Significantly Delayed,Traffic
1952343673,-2,1.52,On Time,
9406096007,13,1.42,Slightly Delayed,Traffic
1136528533,12,1.81,Slightly Delayed,Traffic
9137126466,1,1.67,On Time,Traffic
1495517558,25,4.82,Significantly Delayed,Traffic
1643011737,5,3.49,On Time,Traffic
4067366774,3,3.55,On Time,Traffic
1683118802,3,1.25,On Time,Traffic
5770514189,6,4.07,Slightly Delayed,Traffic
9612669334,4,4.07,On Time,Traffic
3262295808,4,2.17,On Time,Traffic
1593291198,15,1.94,Slightly Delayed,Traffic
5327721432,-1,4.03,On Time,
4879497185,-2,2.7,On Time,
6883107728,-2,2.99,On Time,
1643246998,6,2.96,Slightly Delayed,Traffic
913309291,-3,2.56,On Time,
8298829689,3,1.55,On Time,Traffic
7155488252,-3,2.56,On Time,
8316192789,1,1.87,On Time,Traffic
3589756658,5,3.7,On Time,Traffic
8371900149,1,0.62,On Time,Traffic
6659686612,-5,3.11,On Time,
2937676500,8,3.16,Slightly Delayed,Traffic
9908301442,5,1.18,On Time,Traffic
3325049330,-3,0.78,On Time,
2330986566,-1,1.59,On Time,
1495975802,2,4.25,On Time,Traffic
4207249029,1,1.5,On Time,Traffic
1150143976,1,4.19,On Time,Traffic
8443390148,0,3.62,On Time,
8358703267,2,3.45,On Time,Traffic
1608084881,1,1.86,On Time,Traffic
2744486953,22,4.14,Significantly Delayed,Traffic
3036885153,10,0.79,Slightly Delayed,Traffic
7335148205,-4,1.6,On Time,
2356580295,1,3.35,On Time,Traffic
8999547266,4,4.14,On Time,Traffic
3094439783,2,1.84,On Time,Traffic
2753579193,-1,1.24,On Time,
7683077217,0,2.16,On Time,
2366099898,1,2.51,On Time,Traffic
1252810532,11,1.13,Slightly Delayed,Traffic
6493039553,-3,4.33,On Time,
9274842886,-5,1.83,On Time,
8255275254,8,0.93,Slightly Delayed,Traffic
2136873695,-4,1.41,On Time,
3253225736,3,1.95,On Time,Traffic
7712604853,2,1.48,On Time,Traffic
5698803942,2,1.78,On Time,Traffic
4393804577,2,4.67,On Time,Traffic
9307961643,0,3.95,On Time,
14103943,11,2.36,Slightly Delayed,Traffic
4183595096,-5,2.36,On Time,
9915365099,2,1.09,On Time,Traffic
7979108696,9,4.75,Slightly Delayed,Traffic
8756485728,1,4.73,On Time,Traffic
4859441294,6,4.36,Slightly Delayed,Traffic
8100291984,22,3.34,Significantly Delayed,Traffic
7825714018,0,1.68,On Time,
1785144322,10,3.1,Slightly Delayed,Traffic
242240959,4,2.15,On Time,Traffic
3527621284,-3,1.46,On Time,
2254856113,0,2.46,On Time,
4295420935,2,1.26,On Time,Traffic
8739415992,0,1.32,On Time,
2123879653,15,2.34,Slightly Delayed,Traffic
1054974834,8,2.36,Slightly Delayed,Traffic
6660596550,30,3.67,Significantly Delayed,Traffic
1633238374,4,2.31,On Time,Traffic
8133246330,2,0.6,On Time,Traffic
4696656818,14,1.91,Slightly Delayed,Traffic
7590214417,22,1.63,Significantly Delayed,Traffic
1736212920,-5,1.68,On Time,
4507702369,2,4.05,On Time,Traffic
6458765046,-3,4.18,On Time,
47953423,4,1.88,On Time,Traffic
1263714922,1,4.13,On Time,Traffic
2061768860,8,4.71,Slightly Delayed,Traffic
4264335652,-4,2.57,On Time,
3087181728,5,1.1,On Time,Traffic
599772156,13,2.77,Slightly Delayed,Traffic
6074313668,5,1.61,On Time,Traffic
5497551107,-4,3.64,On Time,
9102202025,24,0.88,Significantly Delayed,Traffic
8794436743,6,1.14,Slightly Delayed,Traffic
3299603042,5,2.9,On Time,Traffic
243077069,10,3.63,Slightly Delayed,Traffic
6749594412,13,2.73,Slightly Delayed,Traffic
5378344982,26,3.38,Significantly Delayed,Traffic
9103834515,-2,2.47,On Time,
6237437720,12,1.37,Slightly Delayed,Traffic
2719670578,19,4.73,Significantly Delayed,Traffic
2748681349,5,2.99,On Time,Traffic
9851618724,6,4.91,Slightly Delayed,Traffic
7013533376,-4,0.78,On Time,
9727047029,1,3.34,On Time,Traffic
1191540022,11,1.82,Slightly Delayed,Traffic
5733572517,14,3.48,Slightly Delayed,Traffic
9647928644,-1,0.9,On Time,
9696598689,8,4.6,Slightly Delayed,Traffic
1091207520,0,2.76,On Time,
7995971909,28,4.25,Significantly Delayed,Traffic
6077755741,9,2.49,Slightly Delayed,Traffic
1240745644,-4,1.14,On Time,
1397810713,-2,1.6,On Time,
5149614189,15,3.96,Slightly Delayed,Traffic
7453349798,-4,4.58,On Time,
7570986632,-1,3.33,On Time,
5292931220,2,4.37,On Time,Traffic
2654499230,-2,1.81,On Time,
2327587597,-5,4.1,On Time,
5852189277,-5,0.98,On Time,
8943211530,4,2.35,On Time,Traffic
3305649506,0,2.21,On Time,
538997323,3,1.9,On Time,Traffic
2966187610,9,3.73,Slightly Delayed,Traffic
866693541,-2,3.94,On Time,
440721658,5,2.99,On Time,Traffic
2084323012,-5,4.6,On Time,
4876314410,4,1.84,On Time,Traffic
2401282648,5,1.05,On Time,Traffic
2117291471,3,1.95,On Time,Traffic
5455295163,18,0.59,Significantly Delayed,Traffic
3219761206,1,2.6,On Time,Traffic
7423918026,-2,0.97,On Time,
1793817443,10,2.48,Slightly Delayed,Traffic
2644609220,-4,1.16,On Time,
1353492780,0,1.28,On Time,
1230061693,1,2.85,On Time,Traffic
6299572675,13,1.63,Slightly Delayed,Traffic
5956863364,8,3.25,Slightly Delayed,Traffic
6788884093,3,1.02,On Time,Traffic
6120799223,13,4.14,Slightly Delayed,Traffic
3892854030,0,3.22,On Time,
1883324334,1,4.39,On Time,Traffic
4541530278,22,4.13,Significantly Delayed,Traffic
8807380767,4,2.17,On Time,Traffic
5865396281,30,1.04,Significantly Delayed,Traffic
340451825,-2,3.79,On Time,
3327784606,4,1.91,On Time,Traffic
5990129875,15,2.82,Slightly Delayed,Traffic
8808930721,-2,2.36,On Time,
8116880443,-2,2.35,On Time,
9933926720,-1,3.62,On Time,
776562418,4,3.05,On Time,Traffic
6105793582,12,1.91,Slightly Delayed,Traffic
9247779866,14,2.75,Slightly Delayed,Traffic
5456672526,5,3.99,On Time,Traffic
6676994910,3,4.47,On Time,Traffic
9353512235,-3,0.75,On Time,
6539196955,17,2.92,Significantly Delayed,Traffic
7886908865,3,2.69,On Time,Traffic
7548844176,0,2.49,On Time,
3375735380,-4,1.31,On Time,
32604190,-3,4.49,On Time,
5731985133,7,2.56,Slightly Delayed,Traffic
7586577278,-5,0.77,On Time,
7765930124,5,2.62,On Time,Traffic
299059193,3,4.76,On Time,Traffic
135053432,2,3.66,On Time,Traffic
9618593702,13,1.03,Slightly Delayed,Traffic
2802699236,26,2.88,Significantly Delayed,Traffic
2044567188,5,4.05,On Time,Traffic
913489768,2,2.19,On Time,Traffic
6856986497,-2,1.69,On Time,
7292898570,19,4.4,Significantly Delayed,Traffic
6223087303,2,0.89,On Time,Traffic
403352765,9,3.67,Slightly Delayed,Traffic
7004560997,6,4.78,Slightly Delayed,Traffic
8159868515,2,4.18,On Time,Traffic
8854320668,4,1.71,On Time,Traffic
2285302205,-4,2.82,On Time,
5160584867,-4,4.58,On Time,
4314105605,-5,4.29,On Time,
9895756835,16,2.18,Significantly Delayed,Traffic
1975300826,-1,4.77,On Time,
2214666083,-1,3.24,On Time,
4735339432,-4,3.33,On Time,
9863540120,8,2.41,Slightly Delayed,Traffic
8789376461,30,4.37,Significantly Delayed,Traffic
4784591220,-1,0.52,On Time,
6759658833,-1,1.76,On Time,
1241631129,5,0.77,On Time,Traffic
8803314647,5,1.44,On Time,Traffic
1016410657,-5,3.13,On Time,
8284240513,4,0.57,On Time,Traffic
343239069,-1,1.1,On Time,
3941137932,19,3.67,Significantly Delayed,Traffic
8955573840,14,4.61,Slightly Delayed,Traffic
6832435511,-5,4.42,On Time,
3014319697,-2,1.13,On Time,
7367717333,-2,0.62,On Time,
9389677233,11,4.47,Slightly Delayed,Traffic
2929883167,11,2.6,Slightly Delayed,Traffic
9045592834,5,4.52,On Time,Traffic
7128308885,9,3.56,Slightly Delayed,Traffic
2060028411,-4,1.55,On Time,
3856301920,18,1.88,Significantly Delayed,Traffic
7248479077,3,2.23,On Time,Traffic
2738466605,3,0.57,On Time,Traffic
9801353230,13,0.75,Slightly Delayed,Traffic
2103613260,-5,3.53,On Time,
7624166218,-5,4.56,On Time,
4692680597,0,3.77,On Time,
2028074931,1,4.81,On Time,Traffic
6247819401,1,4.48,On Time,Traffic
6299879620,10,4.94,Slightly Delayed,Traffic
3398014747,3,3.48,On Time,Traffic
4526087670,-1,4.14,On Time,
4473653758,4,4.12,On Time,Traffic
1286821727,4,4.57,On Time,Traffic
5566617391,13,4.73,Slightly Delayed,Traffic
6630935939,-3,3.34,On Time,
8676443273,19,3.6,Significantly Delayed,Traffic
439562091,2,1.95,On Time,Traffic
7361440096,21,1.09,Significantly Delayed,Traffic
2480611325,8,0.8,Slightly Delayed,Traffic
5091640382,0,2.28,On Time,
1443292147,-4,2.26,On Time,
3342653518,-5,0.79,On Time,
3836073957,7,3.2,Slightly Delayed,Traffic
4192669219,-4,4.28,On Time,
6922121165,18,0.68,Significantly Delayed,Traffic
4850653474,5,3.96,On Time,Traffic
1229660813,27,1.31,Significantly Delayed,Traffic
5194396051,-2,1.52,On Time,
8971899775,-5,2.15,On Time,
5619049608,20,4.69,Significantly Delayed,Traffic
9943996342,1,1.53,On Time,Traffic
4548721519,4,4.85,On Time,Traffic
6211537502,25,1.39,Significantly Delayed,Traffic
347093563,18,3.88,Significantly Delayed,Traffic
1855924568,-2,3.34,On Time,
5914484553,-2,0.75,On Time,
8068903161,2,2.88,On Time,Traffic
2147159735,5,4.83,On Time,Traffic
9006983686,15,2.49,Slightly Delayed,Traffic
7606134274,13,0.52,Slightly Delayed,Traffic
4034750827,2,4.34,On Time,Traffic
851062565,6,0.95,Slightly Delayed,Traffic
4283323746,12,1.35,Slightly Delayed,Traffic
7842390585,-4,3.12,On Time,
2449548943,14,3.28,Slightly Delayed,Traffic
7067924535,18,3.87,Significantly Delayed,Traffic
1602291242,1,0.67,On Time,Traffic
7067630786,-4,0.97,On Time,
9726762425,-4,1.89,On Time,
1129887168,1,3.92,On Time,Traffic
3371892236,-1,2.18,On Time,
6532953824,22,3.77,Significantly Delayed,Traffic
252964377,-5,4.34,On Time,
6270495384,-4,4.21,On Time,
2450770184,10,3.91,Slightly Delayed,Traffic
7543192113,7,3.49,Slightly Delayed,Traffic
9890817032,5,4.13,On Time,Traffic
183165359,29,2.97,Significantly Delayed,Traffic
2136907826,3,4,On Time,Traffic
2801605687,-4,4.41,On Time,
8869292457,3,1.29,On Time,Traffic
5414471648,-2,1.07,On Time,
7827370415,6,4.63,Slightly Delayed,Traffic
7216662926,4,2.65,On Time,Traffic
349410429,-2,3.42,On Time,
8512030806,8,2.62,Slightly Delayed,Traffic
8003807551,1,1.61,On Time,Traffic
274320517,-5,2.96,On Time,
2150447285,-4,1.51,On Time,
5089385450,8,3.65,Slightly Delayed,Traffic
8622799862,-3,1.37,On Time,
2773034272,4,4.06,On Time,Traffic
4028266143,2,1.37,On Time,Traffic
9691888826,3,3.32,On Time,Traffic
8891340263,-5,1.37,On Time,
1149293318,4,2.23,On Time,Traffic
1288695184,-1,2.66,On Time,
5229336544,6,1.08,Slightly Delayed,Traffic
196885435,2,2.91,On Time,Traffic
6961457996,-3,1.53,On Time,
5059907679,10,1.39,Slightly Delayed,Traffic
9046226901,-5,0.88,On Time,
515408216,9,0.91,Slightly Delayed,Traffic
9048597167,28,4.08,Significantly Delayed,Traffic
4308216668,18,4.65,Significantly Delayed,Traffic
8671875127,5,4.82,On Time,Traffic
9622968817,-5,3.48,On Time,
7832599414,-2,2.92,On Time,
5533307028,1,3.92,On Time,Traffic
752185231,0,0.92,On Time,
5859787209,10,1.92,Slightly Delayed,Traffic
1736713150,6,1.45,Slightly Delayed,Traffic
3620570172,27,3.85,Significantly Delayed,Traffic
5758119413,7,1.36,Slightly Delayed,Traffic
2204489775,5,4.87,On Time,Traffic
5881059783,-5,0.74,On Time,
9475167773,10,4.92,Slightly Delayed,Traffic
4635228647,4,1.4,On Time,Traffic
8394536341,10,1.2,Slightly Delayed,Traffic
4726427550,14,3.09,Slightly Delayed,Traffic
5387935727,-4,4.69,On Time,
1886705751,-5,3.13,On Time,
4224014067,1,3.33,On Time,Traffic
8726515908,-1,1.45,On Time,
7388091459,13,4.32,Slightly Delayed,Traffic
9320256091,1,0.88,On Time,Traffic
3872093894,27,0.79,Significantly Delayed,Traffic
992848455,-1,1.53,On Time,
4458723519,-2,2.32,On Time,
7755662096,8,0.94,Slightly Delayed,Traffic
5779793224,0,2,On Time,
8253576531,8,2.25,Slightly Delayed,Traffic
4993169316,9,2.68,Slightly Delayed,Traffic
828017545,13,4.07,Slightly Delayed,Traffic
2012368621,-1,4.14,On Time,
6603205997,0,1.14,On Time,
833581472,12,1.2,Slightly Delayed,Traffic
8755782101,0,2.55,On Time,
1049830215,10,4.98,Slightly Delayed,Traffic
2399383238,-1,3.96,On Time,
143399998,11,3.42,Slightly Delayed,Traffic
2444273306,-2,4.99,On Time,
1309618968,-2,4.64,On Time,
3972788794,3,2.95,On Time,Traffic
2356073413,11,1.33,Slightly Delayed,Traffic
3775683944,5,3.9,On Time,Traffic
8994776653,12,0.69,Slightly Delayed,Traffic
8124075720,0,2.76,On Time,
5534171862,12,2.68,Slightly Delayed,Traffic
4825558658,-1,1.64,On Time,
1541676341,7,4.7,Slightly Delayed,Traffic
5360755658,-2,0.98,On Time,
844328418,27,4.68,Significantly Delayed,Traffic
1843468816,1,1.23,On Time,Traffic
3771484570,-2,2.61,On Time,
2458783424,-2,3.63,On Time,
2272849018,4,3.71,On Time,Traffic
8549503132,-3,4.63,On Time,
4032847942,3,2.67,On Time,Traffic
8224665612,-3,2.66,On Time,
8007222259,-3,2.77,On Time,
3522030676,9,2.38,Slightly Delayed,Traffic
3224743071,5,4.4,On Time,Traffic
7474790671,7,2.19,Slightly Delayed,Traffic
7884745950,3,0.6,On Time,Traffic
8269502930,1,4.93,On Time,Traffic
985347383,1,1.44,On Time,Traffic
5932091553,10,4.06,Slightly Delayed,Traffic
69932727,-5,1.82,On Time,
2715027145,6,4,Slightly Delayed,Traffic
5234261944,3,2.11,On Time,Traffic
2818967815,30,4,Significantly Delayed,Traffic
1598213217,-4,4.73,On Time,
9087747856,7,0.69,Slightly Delayed,Traffic
9606925547,0,4.3,On Time,
9866554851,-3,2.61,On Time,
3719294769,5,3.03,On Time,Traffic
3576529840,6,3.58,Slightly Delayed,Traffic
5478986113,9,3.47,Slightly Delayed,Traffic
6724582316,-5,1.47,On Time,
4391559649,-4,0.53,On Time,
9530258400,1,4.16,On Time,Traffic
609162117,19,1.8,Significantly Delayed,Traffic
755143077,0,1.12,On Time,
5239439928,10,2.22,Slightly Delayed,Traffic
1328248068,13,0.85,Slightly Delayed,Traffic
1440606577,5,1.04,On Time,Traffic
8884389971,-2,4.32,On Time,
7307977336,-4,1.74,On Time,
5953535252,-4,1.2,On Time,
6133025410,3,3.41,On Time,Traffic
798088726,6,1.51,Slightly Delayed,Traffic
3372412988,-2,1.33,On Time,
4910060567,-4,3.42,On Time,
8708211566,11,3.65,Slightly Delayed,Traffic
2126853184,9,2.61,Slightly Delayed,Traffic
4390795259,-4,4.26,On Time,
9030686359,4,4.03,On Time,Traffic
8565611606,25,0.75,Significantly Delayed,Traffic
6782020758,4,4.61,On Time,Traffic
561884159,4,3.3,On Time,Traffic
2767430579,7,2.66,Slightly Delayed,Traffic
5934372451,-5,4.74,On Time,
6833977302,25,1.41,Significantly Delayed,Traffic
8396649871,1,4.59,On Time,Traffic
1937188757,5,4.83,On Time,Traffic
3142198801,-1,4.85,On Time,
6087109745,3,2.32,On Time,Traffic
8895262247,15,4.62,Slightly Delayed,Traffic
5138524153,-5,3.63,On Time,
9789995549,4,1.37,On Time,Traffic
7485459856,-2,2.58,On Time,
4033626537,0,1.88,On Time,
9370915142,10,3.06,Slightly Delayed,Traffic
7211325894,-5,2.43,On Time,
3482827003,12,1.16,Slightly Delayed,Traffic
6656246719,14,2.61,Slightly Delayed,Traffic
6092663288,-5,1.38,On Time,
9346041594,-1,1.78,On Time,
9105127475,12,3.03,Slightly Delayed,Traffic
6120818381,-4,0.87,On Time,
5174370629,4,2.4,On Time,Traffic
3244930036,3,2.64,On Time,Traffic
2976493998,7,0.83,Slightly Delayed,Traffic
7971593791,16,2.44,Significantly Delayed,Traffic
4052544342,16,1.7,Significantly Delayed,Traffic
6264003424,0,2.75,On Time,
3436107152,5,3.98,On Time,Traffic
8546631319,4,3.23,On Time,Traffic
640960551,2,4.95,On Time,Traffic
1141173434,12,4.69,Slightly Delayed,Traffic
528309380,9,1.73,Slightly Delayed,Traffic
2387509904,5,4.53,On Time,Traffic
6791931269,5,1.67,On Time,Traffic
4063689432,-1,2.59,On Time,
1206887762,14,4.48,Slightly Delayed,Traffic
6409437174,22,4.46,Significantly Delayed,Traffic
1355164713,1,2.79,On Time,Traffic
2604772138,2,0.84,On Time,Traffic
5868093790,3,4.17,On Time,Traffic
10161194,3,4.44,On Time,Traffic
8930380639,0,1.41,On Time,
2247940574,5,1.35,On Time,Traffic
6190907327,0,3.61,On Time,
127277515,4,4.27,On Time,Traffic
8209093135,2,1.97,On Time,Traffic
4419380079,8,2.21,Slightly Delayed,Traffic
2954606845,-4,2.33,On Time,
5128739359,-5,1.39,On Time,
8183315245,14,4.56,Slightly Delayed,Traffic
8820606892,2,4.45,On Time,Traffic
7779228340,-5,0.56,On Time,
8459230018,0,1.37,On Time,
7060468800,12,1.4,Slightly Delayed,Traffic
218821567,-4,3.81,On Time,
7795766861,-1,4.37,On Time,
4285804383,11,2.97,Slightly Delayed,Traffic
5961051248,3,4.38,On Time,Traffic
5630323534,7,2.98,Slightly Delayed,Traffic
4642824835,2,4.52,On Time,Traffic
3060527554,8,4.74,Slightly Delayed,Traffic
4048252396,-4,3.27,On Time,
1271431612,6,3.85,Slightly Delayed,Traffic
8981940261,-2,1.65,On Time,
3896239510,14,1.08,Slightly Delayed,Traffic
711316410,2,3.77,On Time,Traffic
9863502398,2,4.82,On Time,Traffic
293770293,5,1.6,On Time,Traffic
890800429,2,1.96,On Time,Traffic
1270503169,3,3.38,On Time,Traffic
168180571,10,3.79,Slightly Delayed,Traffic
111296281,-2,3.1,On Time,
7329085364,1,2.96,On Time,Traffic
1129130498,-5,3.89,On Time,
996939836,-1,0.95,On Time,
8263379807,-1,2.43,On Time,
5735975899,2,1.19,On Time,Traffic
9651034668,1,1.87,On Time,Traffic
3103539793,-5,4.13,On Time,
1611921781,0,3.19,On Time,
7532381028,-3,2.64,On Time,
7803665404,4,3.19,On Time,Traffic
466184886,-4,1.58,On Time,
4692518050,-1,1.14,On Time,
9408428,-4,2.17,On Time,
8766330526,-3,1.09,On Time,
9221423039,-5,4.51,On Time,
4268661538,2,2.42,On Time,Traffic
1378809665,5,1.73,On Time,Traffic
4917941248,3,0.93,On Time,Traffic
5132792285,-3,3.57,On Time,
3776678112,16,2.47,Significantly Delayed,Traffic
6940411801,13,3.53,Slightly Delayed,Traffic
7422521525,-5,3.95,On Time,
4419022028,5,2.78,On Time,Traffic
8016651984,2,0.76,On Time,Traffic
2361722422,5,1.43,On Time,Traffic
1001453982,11,0.92,Slightly Delayed,Traffic
9093918346,4,4.8,On Time,Traffic
3969014433,-5,4.93,On Time,
9684561720,4,1.14,On Time,Traffic
7031115362,30,3.41,Significantly Delayed,Traffic
8204766849,20,4.73,Significantly Delayed,Traffic
2785412612,-4,4.99,On Time,
2624138741,-5,3.37,On Time,
748376248,-4,3.47,On Time,
6096787440,-3,4.01,On Time,
8787660233,11,3.34,Slightly Delayed,Traffic
3845481278,1,4.74,On Time,Traffic
4636134267,13,1.03,Slightly Delayed,Traffic
4538825340,2,2.94,On Time,Traffic
4553101047,-3,4.88,On Time,
2193853405,10,3.54,Slightly Delayed,Traffic
1642059453,3,3.07,On Time,Traffic
5890339330,-5,3.81,On Time,
313663478,3,1.45,On Time,Traffic
8591576320,-5,3.5,On Time,
4728104591,-5,4.27,On Time,
8276401643,-5,2.78,On Time,
8709694061,14,3.64,Slightly Delayed,Traffic
4080156881,0,1.62,On Time,
7485829116,1,0.88,On Time,Traffic
7378865582,-4,3.36,On Time,
335575667,1,3.15,On Time,Traffic
1621109077,7,1.18,Slightly Delayed,Traffic
7468088555,-3,4.93,On Time,
3676517886,12,4.83,Slightly Delayed,Traffic
1746921111,-2,0.83,On Time,
7774691391,5,3.75,On Time,Traffic
8220678247,-2,2.72,On Time,
6048604080,-3,1.33,On Time,
8545716586,14,0.89,Slightly Delayed,Traffic
530870056,-3,2.27,On Time,
4055690435,-4,3.9,On Time,
7096530350,-1,2.56,On Time,
7083649345,2,4.36,On Time,Traffic
836457367,28,2.04,Significantly Delayed,Traffic
7698126312,11,3.14,Slightly Delayed,Traffic
2267297760,-4,1.84,On Time,
1717841423,6,2.36,Slightly Delayed,Traffic
4330597536,4,1.95,On Time,Traffic
3687593721,9,1.33,Slightly Delayed,Traffic
6660740926,11,4.87,Slightly Delayed,Traffic
9439713009,-3,3.4,On Time,
5281121057,14,4.11,Slightly Delayed,Traffic
7044351561,-1,2.09,On Time,
9121393476,-1,3.85,On Time,
7202170939,4,4.22,On Time,Traffic
1429047127,18,3.25,Significantly Delayed,Traffic
8551965787,-3,2.64,On Time,
6756882357,-5,3,On Time,
618929241,17,1.01,Significantly Delayed,Traffic
9711157887,1,4.03,On Time,Traffic
354149805,1,0.84,On Time,Traffic
231328814,9,4.71,Slightly Delayed,Traffic
523916986,-2,0.89,On Time,
1930887811,0,4.36,On Time,
9958741781,9,2.52,Slightly Delayed,Traffic
6727230123,16,2.72,Significantly Delayed,Traffic
9487368442,3,2.01,On Time,Traffic
671459763,5,2.78,On Time,Traffic
9129957352,4,1.25,On Time,Traffic
9206073690,4,4.94,On Time,Traffic
5587148302,5,1.87,On Time,Traffic
6936256414,5,1.21,On Time,Traffic
3341228576,6,2.11,Slightly Delayed,Traffic
4817323453,2,1.96,On Time,Traffic
1163454835,5,2.82,On Time,Traffic
5236061455,4,4.84,On Time,Traffic
5982829268,0,1.56,On Time,
1901688056,0,4.41,On Time,
5936051107,12,4.52,Slightly Delayed,Traffic
3018272105,-3,4.37,On Time,
3656191983,-1,4.99,On Time,
5186692805,20,3.88,Significantly Delayed,Traffic
7281243151,-3,4.15,On Time,
7906004940,3,4.5,On Time,Traffic
6354703603,-5,3.2,On Time,
6444064733,-3,2.5,On Time,
2405783093,0,2.13,On Time,
63363146,15,1.26,Slightly Delayed,Traffic
7040313500,-4,3.06,On Time,
5844807259,-5,2.95,On Time,
1931703221,2,3.71,On Time,Traffic
3525336030,15,4.32,Slightly Delayed,Traffic
4359807852,1,1.95,On Time,Traffic
6946959356,7,1.27,Slightly Delayed,Traffic
782338627,25,3.34,Significantly Delayed,Traffic
4942714391,3,0.66,On Time,Traffic
919307194,18,4.66,Significantly Delayed,Traffic
6509263423,-3,0.91,On Time,
7200105089,13,4.3,Slightly Delayed,Traffic
7120372196,11,4.32,Slightly Delayed,Traffic
8710393245,-2,4.18,On Time,
8862036450,-2,3.06,On Time,
2087769338,0,3.33,On Time,
3349267712,10,2.46,Slightly Delayed,Traffic
1689937124,4,2.48,On Time,Traffic
4498769995,5,1.68,On Time,Traffic
3729771871,4,4.95,On Time,Traffic
9065518834,2,0.57,On Time,Traffic
7524465290,6,2.9,Slightly Delayed,Traffic
2319921666,-3,1.97,On Time,
9541612277,-2,3.14,On Time,
6303548068,11,2.89,Slightly Delayed,Traffic
5867651793,-1,4.61,On Time,
6405947025,2,3.2,On Time,Traffic
2150790907,12,4.13,Slightly Delayed,Traffic
212856641,-5,2.66,On Time,
1686508921,-5,1.62,On Time,
5879579208,6,0.85,Slightly Delayed,Traffic
1882682579,-1,3.81,On Time,
8370410622,2,2.24,On Time,Traffic
368599691,1,2.3,On Time,Traffic
9282982332,2,1.07,On Time,Traffic
4874880100,5,0.83,On Time,Traffic
102639985,3,3.7,On Time,Traffic
5288207551,14,2.52,Slightly Delayed,Traffic
693932743,0,4.2,On Time,
2325405669,-2,0.99,On Time,
8152364696,0,2.01,On Time,
7682359398,9,1.67,Slightly Delayed,Traffic
1742951029,19,2.67,Significantly Delayed,Traffic
4799787645,19,3.46,Significantly Delayed,Traffic
8498666384,3,4.33,On Time,Traffic
5013572642,13,3.25,Slightly Delayed,Traffic
8403006958,-5,3.65,On Time,
4688831157,4,1.4,On Time,Traffic
394578210,5,0.68,On Time,Traffic
8681711802,-5,4.75,On Time,
9311399064,3,1.16,On Time,Traffic
2620581496,-1,3.47,On Time,
5116898322,-2,1.52,On Time,
5995819849,9,1.18,Slightly Delayed,Traffic
7690500286,7,2.14,Slightly Delayed,Traffic
6107283203,2,1.08,On Time,Traffic
3170417508,13,4.22,Slightly Delayed,Traffic
805682701,12,4.98,Slightly Delayed,Traffic
8960508625,5,1.17,On Time,Traffic
5580397726,19,3.75,Significantly Delayed,Traffic
1506599381,3,3.36,On Time,Traffic
8424478165,0,1.52,On Time,
6083333956,13,2.12,Slightly Delayed,Traffic
9611327860,-2,2.56,On Time,
9539444766,5,2.89,On Time,Traffic
756168939,-5,1.21,On Time,
7762624518,14,4,Slightly Delayed,Traffic
3681781563,-2,3.37,On Time,
1571085226,7,4.62,Slightly Delayed,Traffic
4244306883,14,2.9,Slightly Delayed,Traffic
7333141591,18,0.8,Significantly Delayed,Traffic
1199945706,-1,3.13,On Time,
5895644119,0,2.16,On Time,
7112919210,0,3.88,On Time,
8315937318,9,3.07,Slightly Delayed,Traffic
5331800057,13,4.9,Slightly Delayed,Traffic
5989265505,-5,1.78,On Time,
7906361274,-1,1.97,On Time,
6312476146,9,2.18,Slightly Delayed,Traffic
9436272631,-1,4.78,On Time,
8289791792,-4,2.33,On Time,
7659532788,3,3.26,On Time,Traffic
1498157233,4,0.96,On Time,Traffic
